VideoID,Yellow,Orange,Red,Violet,Blue,Green,Black,White,Brown,Cluster,View Count,Like Count,Comment Count,Channel Title,Channel_Weight
026urE67c8c,0.09,1.63,0.0,22.34,1.54,0.0,26.37,5.19,42.84,1,111948,3939,497,Ken Abroad,0.00015482384381708316
06hhcGs3J88,0.02,0.61,0.0,26.63,0.19,0.0,27.77,9.84,34.94,7,93184,3618,245,Waleska Herrera,2.7501603835929242e-05
06YeEjVLC0E,0.0,1.69,0.0,16.37,0.0,0.0,30.65,5.17,46.12,1,6830,461,184,JJ's Journey,0.0010450609457653113
09HUMZrCH3A,0.0,4.18,0.0,18.32,0.0,0.0,34.69,5.89,36.92,1,717197,28185,1575,BuzzFeedVideo,0.0003215572140816343
0AuL6FQR3HE,0.0,0.55,42.89,14.0,0.02,0.0,19.67,5.4,17.47,4,13931,414,62,The Skillful Voice,0.0020901218915306227
0ax6XooGykc,0.0,5.06,0.0,15.67,0.95,0.38,15.53,18.53,43.88,1,21561,473,67,Johanna Aquino Lebouef,0.0020901218915306227
0Cj35oMbb9Q,0.09,0.03,0.0,35.6,8.56,0.0,17.58,6.13,32.01,7,424254,7287,770,Ken Abroad,0.00015482384381708316
0e2__WsRZdg,3.25,3.56,0.07,30.3,0.18,0.2,12.6,11.91,37.93,7,159732,3519,80,Waleska Herrera,2.7501603835929242e-05
0E4c8VDmUTk,1.76,1.4,0.0,25.82,0.16,0.0,26.51,8.47,35.88,7,93762,3137,256,Bags Packed Family,0.00046447153145124943
0ENcrVkHwBY,0.23,0.92,0.06,17.92,4.8,2.01,20.48,13.18,40.4,1,46480,1778,192,TPL Bianca,0.00013484657364713694
0eTmLcoLe9s,14.78,12.64,0.73,17.0,0.6,0.0,0.56,41.66,12.03,8,11391,251,41,ena francia,0.0013934145943537484
0f3m80ZA8BM,1.29,1.74,0.0,11.27,8.96,0.0,13.54,9.48,53.72,1,36432,276,31,Before You Go,0.0005971776832944636
0G5jfRhHsqg,0.09,0.11,0.0,7.14,16.07,2.51,42.51,10.69,20.88,6,2897,99,18,Dave Roams,0.0013934145943537484
0GVD-9hxk_s,7.36,2.6,0.0,31.71,0.86,5.11,10.36,23.06,18.94,8,239,32,0,RodVivKids Family Vlog Philippines 🇵🇭,0.0010450609457653113
0hjnu1Hjbo4,0.05,0.67,0.08,32.85,8.24,0.0,13.74,5.86,38.51,7,83254,3719,310,The Commodity,8.038930352040857e-05
0icIUe7SCcQ,0.07,3.67,0.0,14.72,1.75,0.04,39.51,6.16,34.08,6,384,36,45,Mesh,0.0020901218915306227
0IJm5TFpldU,0.0,0.15,0.0,34.26,0.0,0.0,17.03,5.26,43.3,7,6334,583,52,Pinoy Planet,4.644715314512495e-05
0IMWasj76yU,0.01,0.14,0.02,6.2,0.28,0.0,75.64,1.06,16.65,6,959,31,1,TEACHER PAUL REACTS,0.0013934145943537484
0iNlBNR9PGE,0.0,0.0,0.0,17.44,23.15,12.73,34.95,8.8,2.93,5,8099,265,34,Be My Travel Muse,0.0010450609457653113
0i_ZIWC0c1M,1.68,3.62,0.09,28.66,1.59,0.0,17.53,10.33,36.5,7,962200,22279,1729,BACKPAEGER แบกเป้เกอร์,0.0013934145943537484
0JiN_E6wK-E,0.1,7.28,0.0,29.29,4.42,0.0,17.87,13.92,27.12,7,5777,442,68,Adventure Faktory,0.0008360487566122491
0KOXxVJx0sk,0.3,0.52,1.3,15.68,3.79,0.0,47.69,5.37,25.35,6,1683,80,19,The Love Train Nation,0.0001441463373469395
0KyvSgEO6Fc,0.24,0.48,0.0,26.42,22.72,0.0,15.77,19.53,14.84,3,55633,2832,781,Two Broskis,0.00046447153145124943
0mDJwB6DLvg,0.0,0.24,0.0,33.7,0.0,0.01,17.59,13.75,34.71,7,475,5,3,Alex Macale,0.0020901218915306227
0Mnau-zACiE,0.04,9.36,0.14,30.15,8.15,1.14,8.93,15.86,26.23,7,773859,20105,2463,Always Be Changing,0.0002985888416472318
0nRXbv67-4M,4.39,1.7,1.0,20.83,2.02,0.0,16.24,13.53,40.29,1,215273,11612,1443,josie lifts things,0.0003215572140816343
0nVPBJnjzeI,1.81,6.96,0.0,26.99,2.77,0.48,14.68,10.68,35.63,7,135614,9096,323,JUICY REACTS,0.00016720975132244982
0O2i843tdU4,0.0,1.44,0.0,22.11,0.01,0.0,20.33,7.49,48.62,1,1419681,29189,4343,Go With Ali,0.0013934145943537484
0o5lQ6LZ4rI,0.01,20.32,0.0,14.05,0.0,0.0,29.67,1.49,34.46,0,101413,5027,202,Sylvia Kim,0.0008360487566122491
0qIhFhM6eKw,1.02,3.78,0.0,19.9,2.97,10.19,11.11,6.74,44.29,5,11350,528,106,The Garcia Family,0.00011000641534371697
0Qr12Zerphs,1.98,2.57,0.0,16.16,4.82,0.37,13.7,27.37,33.03,2,21975,527,32,One Down,0.00041802437830612457
0r-T21BKkMk,1.07,1.93,0.0,16.59,1.19,0.0,29.96,9.92,39.34,1,627984,17417,798,Dabble The Reaction,0.00041802437830612457
0r3rU0ipuiQ,0.0,0.4,0.0,13.83,0.25,0.0,29.19,16.55,39.78,1,64496,2223,112,Waleska Herrera,2.7501603835929242e-05
0Rge7nN8wss,0.28,8.72,0.0,12.61,1.62,1.09,27.15,6.76,41.77,1,140,95,0,The Sp8,0.0020901218915306227
0rqsRvyIvIc,0.93,3.75,0.0,11.02,63.23,0.0,12.61,1.45,7.01,3,566084,11105,1188,BlueWorldTV,0.0013934145943537484
0s6stvGVAEk,0.0,10.02,0.0,11.78,0.0,0.0,29.09,15.81,33.3,0,11556,158,10,Nic & Rei,0.00013484657364713694
0SlWsnwIWN4,0.47,0.91,2.2,8.22,0.01,0.0,32.97,22.09,33.13,1,8949,173,51,Moto Touro,0.0013934145943537484
0UDH4y28YVQ,5.6,2.35,0.0,18.62,37.43,0.0,5.81,15.99,14.2,3,3674,184,53,Brad Newton,0.0005971776832944636
0UFz5YQk8o0,0.0,5.31,0.0,22.91,0.0,0.0,18.86,7.44,45.48,1,4858,201,19,lightKiraSS,0.0010450609457653113
0uJu9JkxNwI,0.1,16.18,0.24,9.59,0.0,0.0,25.26,8.3,40.33,0,7106,99,22,Nic & Rei,0.00013484657364713694
0yqdgfLWhpM,1.69,5.11,0.0,10.96,1.93,0.27,41.38,1.83,36.83,6,24235,1089,228,PhillyinthePhilippines,0.0013934145943537484
0zkiGw4F5Pw,0.0,2.39,0.0,40.8,0.0,0.0,20.04,0.56,36.21,7,186756,9030,513,Katriinka,0.0003483536485884371
0zyiBgLpoeE,0.0,6.19,0.27,16.49,2.55,0.0,7.39,24.42,42.69,1,73796,4361,307,Yoshi the Japanese Guy,0.0002458966931212497
0z_UIEHwskI,8.43,7.65,1.29,18.44,1.81,0.23,18.65,8.01,35.49,8,936507,29805,4318,The Juicy Vlog,0.00019001108104823843
0_6HMZjStiQ,1.73,4.01,0.0,20.86,2.49,0.0,12.74,6.23,51.94,1,44376,2116,245,Adam and Jane's Lifestyle,8.708841214710928e-05
0_pTnqziRqo,0.39,2.51,1.24,21.48,0.89,0.0,23.63,1.44,48.42,1,247720,10465,561,SecretLifeofLauren,0.0013934145943537484
1-4pxMY9rq8,0.0,0.0,0.0,7.77,6.75,0.0,42.69,0.36,42.43,6,1419753,10231,2331,Shelby Holliday | WSJ,0.0013934145943537484
1-b2aT0of_Y,0.39,2.78,0.18,10.13,0.16,0.0,60.26,1.89,24.21,6,946226,22996,3730,Bowzer’s reaction Pit,0.0010450609457653113
1-m9KLTaeaI,1.4,4.47,0.3,9.33,2.15,5.52,37.28,9.74,29.81,6,655,18,19,Robbie Travels,0.0006967072971768742
12cGM8Quszs,1.82,10.79,3.17,15.64,1.22,0.0,29.15,11.27,26.94,0,144723,5805,170,Music Game News,0.00011000641534371697
12t-wjHSq5c,0.29,5.77,1.96,20.72,8.97,0.69,6.84,22.73,32.03,2,10537,841,120,tryNsomethingnew,0.00038002216209647685
13wZEXCrprY,0.01,0.12,0.0,4.35,0.0,0.0,60.27,2.82,32.43,6,2466,193,11,Yad Ventures,0.0010450609457653113
15O6Q7JINkE,2.21,2.09,0.0,23.1,2.33,0.0,36.89,11.97,21.41,6,22214,100,28,Praise On The Spot,0.0020901218915306227
160z2kH-pfQ,0.0,2.19,0.0,16.62,0.29,0.0,24.2,3.45,53.25,1,881045,16946,696,Waleska Herrera,2.7501603835929242e-05
16GQKjDDrXM,0.0,12.15,0.0,56.55,3.77,0.0,10.07,3.52,13.94,7,18318,237,71,All About Filipina Relationships,0.0013934145943537484
17JEASUW0zI,0.01,1.01,0.0,22.89,0.0,0.0,15.11,8.25,52.73,1,568,14,6,At The Intersection,0.0020901218915306227
18Iluqov9Xk,0.1,1.38,0.0,60.34,0.0,0.0,7.54,7.05,23.59,7,61,1,0,Uhwo - Acm,0.0013934145943537484
18oXZbC_RYI,0.0,1.16,0.0,29.38,4.62,0.0,16.82,21.93,26.09,7,72138,3645,462,TriFate Geo,8.19655643737499e-05
196oXdYgBEs,0.0,0.72,2.01,3.25,2.41,0.0,45.17,0.57,45.87,6,114570,3524,297,The Commodity,8.038930352040857e-05
1aZ4UYjlHEA,0.13,0.21,0.0,20.28,0.12,0.33,38.81,22.54,17.58,6,67802,3870,116,Adam Tambakau,0.0013934145943537484
1C753eMNsKg,1.89,2.03,0.0,24.53,0.15,0.0,19.57,6.76,45.07,1,94533,3034,250,Bags Packed Family,0.00046447153145124943
1Ccsgr9T69Q,0.07,0.17,0.0,28.16,12.62,0.0,6.22,33.11,19.65,2,33480,2833,499,Delightful Travellers,0.0010450609457653113
1D9m0RkEwTg,3.33,8.22,0.0,21.42,4.88,0.0,20.25,12.38,29.52,0,25580,1895,323,Yad Ventures,0.0010450609457653113
1e0Aed3Xx2c,0.0,4.55,2.31,14.62,0.13,0.0,50.58,0.97,26.84,6,100788,2686,76,Waleska Herrera,2.7501603835929242e-05
1FJE4khqN8c,3.14,10.94,2.12,23.83,0.76,0.0,18.02,15.64,25.55,0,150585,5949,507,Music Game News,0.00011000641534371697
1GHM1QQDSrI,1.89,18.06,1.19,5.64,0.84,0.0,28.74,1.31,42.33,0,76510,2268,289,Bags Packed Family,0.00046447153145124943
1HEOo6a91yY,0.17,2.63,5.77,14.18,7.31,0.0,9.21,14.91,45.82,1,94818,3708,500,Paddy Doyle,0.0006967072971768742
1kErCqgIVMk,0.0,0.08,0.0,29.38,13.6,0.0,15.15,9.34,32.45,7,49358,1637,535,The Philippines Project,0.0006967072971768742
1Kgct3YJoJU,0.0,4.94,0.0,26.8,0.01,0.0,10.34,9.04,48.87,1,23498,850,153,Province Smile,0.0013934145943537484
1MCRXw7u1qs,7.02,3.48,0.0,11.08,10.9,5.87,25.29,8.46,27.9,8,96605,5065,227,TriFate Geo,8.19655643737499e-05
1o_Zw6LbLnU,3.91,3.16,0.0,17.23,2.27,0.06,34.94,2.65,35.78,1,9016,1074,41,JND,0.0013934145943537484
1qa9wW9Qghs,0.0,1.49,0.0,14.14,1.15,1.99,13.75,19.76,47.72,1,17474,938,173,The Commodity,8.038930352040857e-05
1qe4A4gGhIA,12.29,3.08,0.0,28.26,4.03,0.05,7.74,22.58,21.97,8,1808,127,35,Bigg World Cinema,0.00026126523644132783
1QHRFZwKSMw,0.0,0.17,0.02,20.9,0.91,0.11,37.34,4.75,35.8,1,214774,7879,271,Waleska Herrera,2.7501603835929242e-05
1qvAJGZYr3E,0.0,0.5,0.0,33.47,0.0,0.0,20.4,6.96,38.67,7,152895,4905,204,Katriinka,0.0003483536485884371
1REnqKrSTls,0.0,0.87,0.0,19.55,1.01,0.08,29.21,15.71,33.57,1,1722102,38099,2372,Waleska Herrera,2.7501603835929242e-05
1rlXGI3NnTU,0.06,5.16,1.71,21.61,1.76,0.0,22.16,15.6,31.94,7,23668,855,71,Dabble The Reaction,0.00041802437830612457
1Ucsm6J24Us,4.78,3.02,1.47,35.06,0.0,0.0,9.94,11.77,33.96,7,5344,311,42,NOMAD FRANCE,0.0006967072971768742
1yG9Kki_BNg,0.04,6.38,0.0,16.52,0.96,0.0,39.88,1.52,34.7,6,15705,603,253,Mike Still,0.0013934145943537484
1YXmTTKljwk,0.0,0.41,0.04,21.09,30.66,0.04,7.97,25.1,14.69,3,33575,1580,204,Lost Knox,0.0013934145943537484
20SwObTtOB8,0.0,1.54,0.14,5.23,0.22,0.08,68.92,1.13,22.74,6,34070,615,97,Jack Shirley,0.0013934145943537484
227xidPFDng,0.08,2.32,1.7,23.42,0.02,0.01,25.5,4.25,42.7,1,29291,1103,64,YouTube Fanfest,0.0008360487566122491
23cDngtz2Mo,0.02,1.49,0.0,18.02,6.95,0.0,30.21,13.59,29.72,1,113455,4564,594,Sol & Luna TV,0.0003215572140816343
23GlZtU6eVY,0.0,0.0,0.0,36.09,0.3,0.01,27.29,10.41,25.9,7,10058,332,35,NOMAD FRANCE,0.0006967072971768742
23GYjckuz9E,2.58,2.42,1.77,5.18,0.0,0.24,29.79,2.34,55.68,1,69919,3539,316,Travel Escapes,0.0005225304728826557
23L8K7nOG_c,0.0,0.0,0.0,18.23,0.02,0.0,64.63,10.02,7.1,6,1569,149,45,Starone TV,0.0008360487566122491
255FPlIIomg,2.79,4.23,0.28,35.99,0.9,0.0,20.43,12.73,22.65,7,21634,1198,128,Adam and Jane's Lifestyle,8.708841214710928e-05
27DfJdlizR8,0.0,0.07,0.0,26.39,0.33,0.0,19.23,14.01,39.97,7,15019,623,173,UcieczkaDoRaju,0.0010450609457653113
27yofdZnH9s,0.0,1.54,0.0,22.57,0.0,0.0,33.82,2.59,39.48,1,1665247,63100,4746,JoshuaSalom,0.0010450609457653113
28K1KJwvuBI,0.0,1.53,0.0,2.38,0.0,0.0,83.01,0.42,12.66,6,2488875,105629,2277,World Nomac Uncut,0.0020901218915306227
2cj-ZOqXn0s,3.43,1.29,2.95,36.1,0.46,0.0,27.65,11.64,16.48,7,319371,1937,419,Travis Kraft,0.0006967072971768742
2CLpCOnn-tk,0.0,6.16,0.0,28.29,0.0,0.0,8.35,9.3,47.9,1,115258,5362,720,Fog TV 포그티비,0.0013934145943537484
2cSj4R5OqN0,0.0,2.1,0.02,27.16,0.0,0.0,13.56,18.27,38.89,7,1390864,39103,1425,Katriinka,0.0003483536485884371
2cXlM4qr8Lw,1.73,2.45,0.49,25.14,0.54,0.0,9.57,22.94,37.14,7,115846,7030,232,Adam Tambakau,0.0013934145943537484
2DBEblhgaJk,0.01,1.16,1.43,13.9,5.09,20.42,23.82,4.65,29.52,5,115071,6236,135,TriFate Geo,8.19655643737499e-05
2DIqmd6yQBY,0.0,0.04,0.0,11.35,0.02,2.7,31.11,18.05,36.73,1,74069,974,42,Jack Shirley,0.0013934145943537484
2D_v3mrBmGI,3.1,7.61,2.4,18.04,3.67,0.0,25.4,12.39,27.39,0,28886,1347,69,The Commodity,8.038930352040857e-05
2E-52BubRvM,0.92,7.31,4.95,18.19,0.0,0.07,32.23,15.75,20.58,0,242678,7500,279,Waleska Herrera,2.7501603835929242e-05
2Emt_xXktmI,2.33,4.32,0.0,16.32,0.0,0.42,14.9,37.04,24.67,2,1968,50,5,One Down,0.00041802437830612457
2FHnLyeuvt0,0.08,5.21,0.03,32.93,0.15,0.0,7.66,32.71,21.23,2,28912,829,104,Ingrid in Bosnia,0.0006967072971768742
2ftG8JuMzz4,0.0,0.23,0.0,2.74,0.0,0.0,39.59,6.89,50.55,1,20462,558,7,Foodie Legends,0.0006967072971768742
2g3Gu9cA_AU,0.0,0.0,0.0,34.58,0.0,0.0,0.05,11.14,54.23,7,548738,39987,1758,JREKML,0.0002458966931212497
2G4w9gH8iEs,0.0,0.74,1.21,24.02,0.27,1.12,22.64,9.96,40.04,1,1758775,56626,3594,Xiaomanyc 小马在纽约,0.00027868291887074966
2g63ty8ySoM,0.23,2.68,0.01,19.0,1.22,0.0,0.0,75.3,1.56,2,16,0,0,Dennis Asuncion,0.0010450609457653113
2gDO3w-Zv5Q,0.36,3.01,0.0,21.31,14.5,0.0,23.5,13.65,23.67,3,1367433,17199,3971,Mithilesh Backpacker,0.0010450609457653113
2GS8wQxCC9M,0.0,0.65,0.0,29.49,3.07,0.0,32.28,6.03,28.48,7,151883,5061,303,Waleska Herrera,2.7501603835929242e-05
2HpGUdqGwdc,0.0,1.5,0.0,17.21,0.0,0.0,39.14,5.66,36.49,1,47221,1212,189,Traveling Solo Logs,0.0020901218915306227
2IhEU5rzUOE,0.0,9.21,0.0,28.28,14.36,0.0,13.63,11.86,22.66,7,21210,1482,160,Pinoy Planet,4.644715314512495e-05
2iPplpNHjTQ,0.0,0.0,0.0,11.53,1.14,0.0,15.37,64.45,7.51,2,220236,9980,1484,Asian Boss,0.0008360487566122491
2JF7m9fNMBo,0.0,1.08,0.05,14.49,0.0,0.0,33.05,42.81,8.52,2,57739,587,38,Cebu Women Official,0.0013934145943537484
2j_1TomiT9Q,0.65,5.68,0.5,16.86,8.14,0.0,21.86,17.85,28.46,1,55754,2592,86,Davidecult Tv,0.0013934145943537484
2l94S4_jMTY,3.99,7.11,0.93,11.48,0.39,0.0,24.26,7.43,44.41,1,374351,16194,1802,Shev and Dev,0.0005225304728826557
2lXdrSXl9Io,0.16,5.57,0.0,22.7,1.11,0.0,7.31,6.71,56.44,1,32516,1147,163,Justin & Alina,0.00017417682429421856
2MJvug6QOgA,0.75,1.34,0.0,16.84,1.12,0.0,39.07,16.88,24.0,6,351693,10759,2012,emmymade,0.0005971776832944636
2n67uXYSG5c,0.28,2.31,0.0,18.97,0.06,0.55,8.64,7.0,62.19,1,1194,99,24,Meet Jacky,0.0010450609457653113
2nb7W-iphsk,0.04,1.97,0.0,17.64,0.03,0.0,32.79,7.88,39.65,1,165324,7215,511,Waleska Herrera,2.7501603835929242e-05
2ncOVB0wTtc,0.11,2.27,0.0,20.38,0.64,0.97,30.2,15.73,29.7,1,58657,1865,451,Travelwithchris,0.0010450609457653113
2Ol8aJTPEl4,0.58,8.69,1.28,51.92,1.67,0.1,4.55,12.04,19.17,7,80975,3502,345,Mariah and Bill,0.0013934145943537484
2OT5Pcl4iF0,1.46,4.69,0.19,26.61,1.39,0.0,13.04,8.16,44.46,1,481807,11728,1362,Robyn Kimberly,0.0010450609457653113
2pGWzr7QXtU,0.31,5.97,0.0,11.74,0.0,0.0,24.13,14.5,43.35,1,412532,10648,922,JP & Julia,0.0020901218915306227
2Pn0MNwUjM0,0.0,1.86,0.0,10.19,0.08,0.0,32.38,1.71,53.78,1,6261,362,17,Jay & Jitka - Join Philippines,0.0020901218915306227
2qgmxrekr0g,0.28,0.97,0.0,17.43,5.23,0.16,42.09,5.55,28.29,6,50642955,777575,28951,NOW UNITED,0.0002458966931212497
2qqc_Mx3zuI,0.18,25.86,0.0,12.94,6.66,1.99,5.53,5.11,41.73,0,1576,22,0,Look Who's Blogging,0.0010450609457653113
2S4TBBvNJ7E,0.15,0.1,0.0,7.24,53.97,28.0,6.69,2.96,0.89,5,1779,0,12,Mantas Gričėnas,0.0010450609457653113
2sb7GzhpLBQ,0.0,0.0,0.0,13.56,0.0,0.0,38.77,5.1,42.57,1,164519,2429,1283,ONE FILIPINO TV,0.00046447153145124943
2shoun41cW0,0.0,4.47,0.42,25.43,0.0,0.0,7.89,26.26,35.53,2,6867,122,4,Nic & Rei,0.00013484657364713694
2sZh5FtJRb8,0.0,0.0,0.23,35.7,0.0,0.0,19.72,9.62,34.73,7,11977,640,146,KIM n LEE,0.0001441463373469395
2TETrMU1Q3I,0.42,5.04,0.0,24.88,13.18,0.0,16.4,6.72,33.36,7,73099,621,129,BryanDiscoversWorld,0.0020901218915306227
2TghJw4IZZ0,0.11,2.56,0.1,17.2,0.04,0.0,50.33,2.06,27.6,6,18190,941,50,Richards Infinity,0.0020901218915306227
2TkGKRUcH9M,0.05,0.47,0.0,16.78,0.33,0.0,30.76,2.41,49.2,1,788,9,15,We Keep Coming Back,0.0010450609457653113
2TmagN6RhkI,0.0,2.36,0.0,24.62,0.0,0.0,21.13,30.85,21.04,2,530469,14287,941,Katriinka,0.0003483536485884371
2v29gYhPgkI,0.06,8.91,0.0,20.72,2.95,0.29,14.35,4.36,48.36,1,199869,3143,262,JSB PINAY VLOGS,0.0010450609457653113
2w7MEv0-yMs,0.85,15.56,0.0,3.94,0.15,0.0,19.72,10.83,48.95,0,28962,840,81,TPL Bianca,0.00013484657364713694
2xD1WA0YVUE,0.0,0.0,0.0,21.52,0.0,0.0,41.17,1.41,35.9,6,763553,13903,851,Business Insider,0.0020901218915306227
2xLHVJNTjn4,0.34,1.2,0.0,24.37,0.13,10.13,16.89,21.37,25.57,5,9357,62,25,BossD3nnis,0.0008360487566122491
2xzBWVrG27M,0.11,0.51,6.18,21.92,2.58,0.0,9.4,28.19,31.11,2,16133,710,258,Bigg World Cinema,0.00026126523644132783
2Y5LjRWFfkk,10.37,9.99,3.47,9.75,1.77,0.24,28.01,9.24,27.16,8,120598,992,60,Mica & Jasmine- Happy life of OFWs in Japan,0.0020901218915306227
30f7VYKKd2s,3.35,2.41,0.37,48.74,0.82,0.0,17.58,0.37,26.36,7,120424,5269,543,Lloyd & Mandy,0.0010450609457653113
30NXj6O44r8,0.22,12.77,4.36,14.72,4.77,0.0,17.1,4.31,41.75,0,9144,442,32,Lifey,0.0006967072971768742
32nRdJOPP-4,0.01,2.36,0.0,8.12,5.07,0.01,14.29,7.64,62.5,1,39633,338,15,Before You Go,0.0005971776832944636
33Q14vlsZqo,0.0,0.0,0.0,14.38,8.42,0.0,31.84,4.81,40.55,1,1575,45,14,Eviang sa SG,0.0020901218915306227
34VMEMaI3vw,0.08,1.39,0.37,18.01,0.92,0.0,23.45,16.33,39.45,1,4589,254,29,Dave Roams,0.0013934145943537484
35THbgakNBk,2.14,7.98,0.0,9.66,1.81,0.0,28.4,6.89,43.12,1,147850,8411,1212,The Juicy Vlog,0.00019001108104823843
37rYKJfsYmo,0.04,1.27,2.78,26.89,1.02,0.0,10.29,29.02,28.69,2,515862,21705,1924,Yoshi the Japanese Guy,0.0002458966931212497
39s28fwxQfM,1.56,9.22,4.01,18.4,5.36,0.0,26.78,14.63,20.04,0,657818,13023,680,Music Game News,0.00011000641534371697
3B3unElpNwQ,1.91,8.65,0.0,34.05,0.0,0.0,9.42,22.91,23.06,7,558416,13397,2886,hyuneeEats,0.0013934145943537484
3b6lSIIqnUs,0.0,0.02,0.0,2.47,4.51,0.0,44.16,0.17,48.67,6,8952,108,9,CBS New York,0.0008360487566122491
3bZp6Tauo5c,0.0,11.51,3.76,9.17,53.2,0.0,9.13,0.88,12.35,3,2893,77,10,All About Filipina Relationships,0.0013934145943537484
3DJpy-yikrc,0.0,4.28,6.28,32.56,0.15,0.0,6.84,14.04,35.85,7,23313,643,308,Fatih Yayla,0.0020901218915306227
3DUQ5TCoQyk,0.08,6.05,0.0,40.39,1.15,0.0,14.64,4.01,33.68,7,13651,562,145,The Manifested Family,0.0013934145943537484
3eWmsTsgWkQ,0.33,2.2,0.47,15.93,0.66,0.0,35.63,6.39,38.39,1,45308,3684,291,Happiness Crossing,0.0008360487566122491
3fPIsGv3eik,1.71,17.86,0.66,13.88,18.68,0.0,3.39,14.69,29.13,0,82946,4849,332,TriFate Lifestyle,0.0002458966931212497
3GfHcEvWfIo,4.69,1.94,4.12,12.67,4.75,0.0,28.85,3.41,39.57,1,62349,1307,226,Living abroad,0.0010450609457653113
3GkauoR2xgE,0.0,0.42,0.0,26.91,0.07,0.0,17.52,21.7,33.38,7,1947484,82851,2580,NOW UNITED,0.0002458966931212497
3gXTOa6Zskw,0.32,16.72,0.0,2.74,3.43,0.0,18.45,4.96,53.38,0,1097328,23717,10009,MostAmazingTop10,0.0013934145943537484
3hc7N_uOHdw,1.46,7.27,5.73,10.36,6.27,0.0,25.94,16.71,26.26,0,1672973,36100,3367,BuzzFeedVideo,0.0003215572140816343
3kftPeWMvLk,0.01,1.82,0.11,40.1,0.59,0.0,5.77,30.67,20.93,2,54740,2662,356,Always Be Changing,0.0002985888416472318
3ksZkJHTlOc,0.0,0.07,0.07,7.75,2.82,0.0,55.73,1.61,31.95,6,6103,204,40,Travel n'2,0.0010450609457653113
3Lz2ntvDBFQ,0.02,5.77,0.08,25.06,7.26,0.0,17.59,4.06,40.16,1,53598,681,174,Pipe Vlogs,0.0020901218915306227
3n1nspLgfd4,0.04,0.55,0.0,24.13,0.19,0.01,13.63,15.2,46.25,1,156273,6998,244,NOW UNITED,0.0002458966931212497
3NHSsHi3h0M,0.0,0.06,0.0,26.74,1.12,0.0,22.24,20.68,29.16,7,2727836,73142,7557,merrelltwins,0.0008360487566122491
3oTOIi8ysLo,0.18,3.95,0.01,30.54,0.36,0.0,26.45,1.93,36.58,7,11622,163,90,Aaron Around,0.00022001283068743394
3PKGOy6PoiQ,0.0,0.0,0.0,30.79,17.71,0.0,25.63,12.16,13.71,3,147694,2296,189,Be My Travel Muse,0.0010450609457653113
3QFkmOO9Tl8,0.02,2.75,0.16,17.14,0.67,0.06,13.92,15.9,49.38,1,135281,5183,523,Always Be Changing,0.0002985888416472318
3Qfr55KRGgE,0.4,1.39,0.29,32.51,11.96,0.0,9.72,19.18,24.55,7,8758,728,106,Sol & Luna TV,0.0003215572140816343
3rKffuFJYNk,0.61,5.56,1.26,29.66,0.88,0.74,15.9,20.13,25.26,7,74965,4692,516,josie lifts things,0.0003215572140816343
3rRNKYvoDsQ,0.02,3.69,0.0,20.88,7.85,0.0,19.55,4.75,43.26,1,20648,848,119,CouplesQuest_ | Matt and Danielle,0.0006967072971768742
3sNSRgq-4l8,1.1,3.49,0.0,15.95,0.0,0.0,16.01,5.05,58.4,1,274322,5209,5700,AJ+,0.0013934145943537484
3sVrbsvXWQ0,0.01,1.58,0.0,17.79,0.91,0.0,19.38,8.42,51.91,1,291,4,10,BossD3nnis,0.0008360487566122491
3tdQO7zvmcA,0.12,0.56,3.38,38.13,1.35,0.0,11.05,6.79,38.62,7,76655,4200,445,RYU JAPAN,0.0005225304728826557
3TxugOC8su0,0.93,2.75,0.0,37.65,0.06,0.03,8.87,10.03,39.68,7,6205396,214416,0,merrelltwins,0.0008360487566122491
3uEH8rj5cw8,0.01,0.91,0.0,10.48,0.89,0.0,28.89,4.38,54.44,1,174510,6573,460,Nadir On The Go,0.0005971776832944636
3UI99FyrUc4,3.82,8.95,3.43,14.33,1.74,0.02,31.79,3.05,32.87,0,5310,246,34,Fun And Talk,0.0010450609457653113
3uOf_FMbW54,0.0,4.25,0.04,15.68,0.01,0.0,27.94,40.77,11.31,2,4946,52,12,Cebu Women Official,0.0013934145943537484
3uSIf529AOg,0.72,11.41,3.86,20.61,0.48,0.0,17.54,16.75,28.63,0,147482,5892,347,Music Game News,0.00011000641534371697
3vouclvykqE,0.0,0.05,0.0,13.2,1.84,0.32,41.37,11.56,31.66,6,26309,424,139,Democracy Now!,0.0013934145943537484
3wP6uF6KEU4,0.45,0.27,0.0,55.97,2.65,0.0,13.83,9.28,17.55,7,45920,2295,267,The Commodity,8.038930352040857e-05
3x5rJk4R4gE,0.11,0.44,0.0,19.42,0.18,0.0,3.99,52.59,23.27,2,401780,0,125,Captain Airplane,0.0013934145943537484
3xy9jS1KwvY,0.03,1.7,0.03,24.49,2.93,2.98,11.94,13.66,42.24,1,188856,6116,1404,류또 Beleta,0.0020901218915306227
3y0EwY-WGBQ,0.73,15.34,0.03,17.8,0.91,0.58,16.32,31.16,17.13,0,1227367,33442,1645,BuzzFeed UK,0.00046447153145124943
3_ms_C3ElA0,0.0,0.37,0.0,27.48,0.0,0.0,30.56,9.7,31.89,7,1731871,38107,3206,Pietro Boselli,0.0020901218915306227
401ZvQ11euA,0.0,0.23,2.0,14.4,40.07,0.0,9.84,18.0,15.46,3,559167,12346,4910,China Uncensored,0.0005971776832944636
