VideoID,Yellow,Orange,Red,Violet,Blue,Green,Black,White,Brown,Cluster,colorfulness,brightness,saturation
fJJgE8K2u2w.jpg,0.26,7.88,0.57,12.39,0.0,0.0,8.12,44.32,26.46,2,71.7230188704271,144.76661092957943,0.31818369030952454
fJVlMA3Fw_g.jpg,0.17,0.68,2.12,38.4,3.47,0.0,4.58,14.64,35.94,7,68.55700290364327,129.95762828021583,0.2962844669818878
fJZ0IQQBOvw.jpg,0.15,3.55,1.1,36.61,1.47,0.0,9.4,21.65,26.07,7,73.07127372555885,132.70008747831716,0.2281048744916916
FkBRtBZhNyc.jpg,1.41,2.08,0.51,22.22,0.37,0.0,27.42,9.99,36.0,1,57.887138455869746,96.34742262996926,0.2562459111213684
FKeHVxJdXVg.jpg,1.07,13.64,0.0,23.66,0.0,0.0,18.25,14.35,29.03,0,80.93297861038762,120.35783055597896,0.4256078600883484
FKH-4n-D9jc.jpg,0.43,9.54,2.63,12.12,0.8,0.14,12.27,25.73,36.34,0,96.73482479848221,123.85255433392972,0.40645426511764526
fKW8cSIw50A.jpg,1.0,5.53,0.22,14.4,21.18,1.47,9.32,14.97,31.91,3,103.42081846452795,115.75469589959823,0.5542779564857483
Fl-SivJGwiU.jpg,0.0,0.02,0.0,34.83,0.0,0.0,15.67,12.82,36.66,7,30.258165864042383,111.8621185676849,0.2605893313884735
fL56kvqw9K4.jpg,1.73,10.3,4.95,21.94,0.7,0.0,9.22,20.14,31.02,0,97.69373680537508,130.441586609125,0.3867393434047699
fldZt4yHDU0.jpg,0.0,0.31,0.0,21.95,2.4,0.11,24.21,23.29,27.73,2,44.666974633803775,110.33884036297796,0.2936588525772095
FlEz4gs_LUA.jpg,1.39,6.2,0.0,22.31,0.04,0.0,17.88,6.83,45.35,1,63.09918627719798,104.06147929955043,0.3626272976398468
FlrYASSTeqc.jpg,0.0,0.01,0.0,5.69,5.4,0.0,75.32,2.67,10.91,6,48.68122474884158,43.578451672384205,0.7025430798530579
FLsTtX7FMJA.jpg,0.01,0.24,0.32,17.12,3.06,0.0,36.47,5.55,37.23,1,49.766638789558016,77.10657619444052,0.3998400866985321
fltDl3izfLE.jpg,0.0,0.58,0.01,18.51,0.0,0.0,12.14,45.05,23.71,2,42.43059614180101,144.26452950456084,0.22182784974575043
fLuv234IqaI.jpg,1.6,4.13,0.16,26.7,10.88,0.0,24.77,2.0,29.76,7,75.14470203801176,90.85988086092853,0.381950706243515
FmdpQzURvDQ.jpg,0.0,0.04,0.0,26.11,0.01,0.33,13.6,40.32,19.59,2,33.450379506753016,141.50930033721545,0.1617867350578308
FO4wZcWiU_U.jpg,0.0,1.07,2.28,27.56,9.42,0.0,26.84,6.52,26.31,7,84.17295535080659,91.8409142225324,0.5780033469200134
