Video ID,View Count,Like Count,Comment Count
ajd26wym_Qk,0,0,0
0eiTGxg0ZeM,0,0,0
RYd-EkXeZ0c,0,0,0
2KMPO_X70aM,0,0,0
_de3ttj2ai4,0,0,0
Kz3L3SRuNw8,0,0,0
XKyp6c6_wF0,0,0,0
5btq38W6Mzk,0,0,0
0qkP7fdD4sk,0,0,0
KW6hNo7srdg,0,0,0
a-W4Daf7_-s,0,0,0
4d6LpwgB-IU,0,0,0
G1q80doOQNY,0,0,0
FaTQuBRjhuE,0,0,0
5c_878zeqJI,0,0,0
wVmuMBks7Uw,0,0,0
-AcymizMkew,0,0,0
mqOY70QBz7U,0,0,0
Q0hbnfRs5Wo,0,0,0
iiD87k9IFQU,0,0,0
0uAV9hJGIAo,0,0,0
fZy3z-Y-49E,0,0,0
xAO9GKiKI08,0,0,0
wEbpHrCGOno,0,0,0
49geULTLnpQ,0,0,0
bOM44_aUrjg,0,0,0
978dllZwBW0,0,0,0
_p6QmKUODFw,0,0,0
AlSrber5YNM,0,0,0
o_0ds8_bLiQ,0,0,0
pbx6Z7QToRI,0,0,0
qR7ZVUp3lec,0,0,0
6mkXIigG8kY,0,0,0
GGdK1bDuhx4,0,0,0
0uVXngoeqk4,0,0,0
A39GX8wrxWk,0,0,0
EBB0gwsqs8Y,0,0,0
V9VTB0TLMr8,0,0,0
WMLzY6XbmPo,0,0,0
8ixcw5WuLUY,0,0,0
CNRdK2MXW2Y,0,0,0
fYJz60SzptE,0,0,0
AdippCHKovI,0,0,0
ztlFwYoNfyM,0,0,0
ku0ENCQQvyI,0,0,0
i-qD_1SJHCA,0,0,0
_y9m3t-SzLk,0,0,0
f-l-2f41B7U,0,0,0
IavR6CqZpPQ,0,0,0
Q1RVdu_RLmQ,0,0,0
Fo_nS9wrcXM,0,0,0
OpLJGHUDXzU,0,0,0
LJe5BW5GL74,0,0,0
V3K1fBAlNg8,0,0,0
ZmwbFlbbDNc,0,0,0
gAeUAw5Uj04,0,0,0
f7x3ygKOx9Y,0,0,0
2EuPeWRBbss,0,0,0
k5iAVnIZztk,0,0,0
Gb6Q-wXidU0,0,0,0
Hu4uufoly0A,0,0,0
dHrSLkOYtuc,0,0,0
PjOJ_SZJRjQ,0,0,0
uO3hlDiOBpQ,0,0,0
RPpR6eDmC88,0,0,0
DQr-6vIUF2Q,0,0,0
bxiOExMMsQQ,0,0,0
LlE_4qMdNeI,0,0,0
XH_Eou0mg5M,0,0,0
RarcK7NBz_s,0,0,0
80tUWDQ9Qyk,0,0,0
vjgZ8p3uaI8,0,0,0
ihMWflAISbg,0,0,0
PKMcwtn-lOk,0,0,0
ZPnloVwAzn0,0,0,0
m86NIvQvo5s,0,0,0
7rEnUDFMHbs,0,0,0
_cPaMPXT7as,0,0,0
UUiUauaWKQI,0,0,0
A4TZKeP7HXo,0,0,0
2tBJ0vkDgrU,0,0,0
YIvp6oI5rc8,0,0,0
kCxt924FTlk,0,0,0
TrTHtmjfysM,0,0,0
DVVdQSiJX6g,0,0,0
HUXcB4GeJYM,0,0,0
lb7FhsJanfQ,0,0,0
Zir80vsdQUc,0,0,0
Bldhi-UdqEU,0,0,0
_bZPwNn6qe8,0,0,0
w9KAuG0lehI,0,0,0
ISWN1yWnhfA,0,0,0
MY3ALm2maZw,0,0,0
SpK-gm555Cw,0,0,0
MOXcQotyTHM,0,0,0
hFbjVsBRwgM,0,0,0
1SPiVRRk_Ho,0,0,0
j3YqeT1NXzE,0,0,0
_pI3eMzv_PQ,0,0,0
MZXIzc6NfHw,0,0,0
QoOj_NZJ1ic,0,0,0
luRIER1mGNM,0,0,0
eSVLUkLEl0Q,0,0,0
i95Km-H6KZY,0,0,0
8Sw9WZeWzdU,0,0,0
deonXoEZX_A,0,0,0
qFH08StIUrU,0,0,0
QA8KohqTtIo,0,0,0
kWzLkfP_zhk,0,0,0
52tXvPZB5Q0,0,0,0
w8iNeuU2oG0,0,0,0
leI26ssf03c,0,0,0
a-YlgPdq-1Q,0,0,0
aF8UI2_VBsw,0,0,0
qQrl4s2Zoeo,0,0,0
2ut6U76dAG4,0,0,0
5qsCnrYNgkY,0,0,0
tsDc4XhDPRI,0,0,0
jlbhY9obz8Y,0,0,0
pdTl6_ADKJQ,0,0,0
5d0tbhNppBg,0,0,0
wFr_e0dMn00,0,0,0
8kkqI6VA22w,0,0,0
1BNP-4VTDo8,0,0,0
8Uxap0BEyOk,0,0,0
z2bCT-I3QWs,0,0,0
2_kq4ZGkhqE,0,0,0
Rn41p4R6_ng,0,0,0
PMJCp5ldSys,0,0,0
sggwtsSkVSw,0,0,0
tHfQrY_3gKU,0,0,0
KiGludLCcAc,0,0,0
aUF-RQiHT38,0,0,0
Ng7YzMg1ZRA,0,0,0
iCQ7Uc7OpMA,0,0,0
kad73yuqYgk,0,0,0
ncM9ij4xDt4,0,0,0
xZRoYIQP_oE,0,0,0
8nEEp3bXVbE,0,0,0
v_MydRbRE6Q,0,0,0
y2gH1onKxy8,0,0,0
YSNrVvWLEnk,0,0,0
eohXqL9Vju8,0,0,0
IYmduy7pjeo,0,0,0
1pMy5cebiRU,0,0,0
QJwsphG86dE,0,0,0
X0eRtHMS5tI,0,0,0
OSG8PK1aaKA,0,0,0
MNcMDSvNo_I,0,0,0
Z4qeD5g59BE,0,0,0
Zgo1nyQXWvw,0,0,0
zwVb-FhZAY4,0,0,0
QnFaYc9NaME,0,0,0
woGb-tpn95A,0,0,0
Rp8Xz9S8hOg,0,0,0
OuEhetTxH6c,0,0,0
5G9oQvDXHGs,0,0,0
0Ixjd5qHGng,0,0,0
5N6NHbM4dUo,0,0,0
N_XcWpa1UPM,0,0,0
PudAMAMBp9w,0,0,0
cGI0mOOrFfA,0,0,0
nhnmj-On7XQ,0,0,0
fihPcrzVnCY,0,0,0
V7LUjofUagk,0,0,0
k4w_63-AP0s,0,0,0
IgACpf7PL2s,0,0,0
Aaa36c2FuOk,0,0,0
7FYJ_ZmJy7A,0,0,0
s0gjaYO4Oc0,0,0,0
QIvFjJmIs6Q,0,0,0
3tBQF8hBf_g,0,0,0
mzFTUdpTEhg,0,0,0
hOl2ERhgGxY,0,0,0
YY8i8IHI9VA,0,0,0
bnansLwgs28,0,0,0
anowH9Urdog,0,0,0
J0MajMHaJ8I,0,0,0
vMgHh_ILoKE,0,0,0
5Lw_U1JAGno,0,0,0
4j46tCuU4vM,0,0,0
Q2_vjzlMacw,0,0,0
4LEMalbsui0,0,0,0
eIFMMCiNmZE,0,0,0
DER85APkZhc,0,0,0
LDg44DQZgVs,0,0,0
hJnugH7PWko,0,0,0
ip4GCBsb77g,0,0,0
EZ0X643ZK1I,0,0,0
GdxiOBvyDZE,0,0,0
VuHg5GW3vVA,0,0,0
YG7p-spx4ok,0,0,0
otGVyy5Yedo,0,0,0
SavMTI1KLGk,0,0,0
VQxTkuiOixM,0,0,0
iYkL4Wzahvs,0,0,0
HEAG70sgyik,0,0,0
qrT3hd9wXiA,0,0,0
yZU5PxyAiR4,0,0,0
WRhCPVU3rOE,0,0,0
fwwNeU2Z2JA,0,0,0
vVa2h051lNE,0,0,0
780xD4hQSwE,0,0,0
OE1FvFlLjRU,0,0,0
XoPd9nI5e84,0,0,0
xlbmE0IqTdE,0,0,0
1DzsWfHYT-s,0,0,0
PHbxrOIvfUw,0,0,0
_YWNJnDOeVo,0,0,0
PIrATc6XKao,0,0,0
osx-utF-jJA,0,0,0
mEc4W1_D5Hc,0,0,0
irj36bPIx8c,0,0,0
A6rCGP9NrOo,0,0,0
_uqRQPg1ako,0,0,0
T0vIpA-ieRg,0,0,0
5a3TmWMLu5Y,0,0,0
XGfORvu1FgU,0,0,0
kNHx8_mJJRs,0,0,0
-P495ma86r0,0,0,0
UMX1U34ISaU,0,0,0
97_4I4a02Kc,0,0,0
6eEIRdCVrq8,0,0,0
G_OqY7smE8w,0,0,0
8R-n7sdVt14,0,0,0
larl2Yh9OKc,0,0,0
rRYTEaRyUrY,0,0,0
B98a_jBm8Io,0,0,0
wHRBlfLrsA0,0,0,0
9iZsdoGmU0E,0,0,0
KLy3hhX2GBA,0,0,0
9OtHOfNJoyA,0,0,0
LQgt-sV1NY0,0,0,0
5gD0Roib1XE,0,0,0
zyRH0wZ83Ig,0,0,0
tznyBZQadGM,0,0,0
PMwVami-2Gc,0,0,0
ddzyylp0WXA,0,0,0
slnStDDyUQs,0,0,0
6zEZDVvoM5Y,0,0,0
MxVg2WjDkxk,0,0,0
gCqIByfAlyY,0,0,0
8syzyuem6Xo,0,0,0
3_5eKn_QRD4,0,0,0
HkpLj-DFfMQ,0,0,0
Yzs5XvtSBe0,0,0,0
sktbPxj4Uxw,0,0,0
dRRAw5CLvc8,0,0,0
K8O6s94vkAU,0,0,0
QL99HHNpNDI,0,0,0
nUVpv2U3IcU,0,0,0
PCKVqeJLoGo,0,0,0
25Q25Q2anFk,0,0,0
T_H8F2Q7G-M,0,0,0
RFEj1bA24kE,0,0,0
6ebDnCcjijM,0,0,0
8E6UFbyjzBY,0,0,0
-r0_RiUKMwI,0,0,0
tsS0dTzC4iI,0,0,0
L7xMqiHSzyg,0,0,0
pSWBoT47RRU,0,0,0
xqqlmN5JpGw,0,0,0
fUO2fRfRg2A,0,0,0
sMFgUkUBLeo,0,0,0
4Jv38UQoLs0,0,0,0
NxC8eKOhqjw,0,0,0
SFvO4qGbhUw,0,0,0
OBQ9cBGbIbY,0,0,0
kOko-qjK1GE,0,0,0
M_3mjYS0Bno,0,0,0
2Of_XRrqbUU,0,0,0
4JFahKqOEUo,0,0,0
W67gfJeeOeE,0,0,0
7aLmPpGdCfY,0,0,0
14yUx4IJ0Qg,0,0,0
Gqf4xgzPPec,0,0,0
ucAxMbBZlyg,0,0,0
UHttHqrNXJ8,0,0,0
7Y0qCUndU6U,0,0,0
fUI2YiE993g,0,0,0
sufxesh6dAU,0,0,0
8sHWSK1jxoo,0,0,0
fLylwsyWu1A,0,0,0
dtUNqzfCxJw,0,0,0
E2pF2yqxQo4,0,0,0
tHEt-bMm2cY,0,0,0
mhco4-cN3QA,0,0,0
ycefnnusaJo,0,0,0
Wo9KxrLmlgo,0,0,0
rlESwGOENqI,0,0,0
p_LIjjqvh0o,0,0,0
m9qd7n_64c0,0,0,0
djAJLgU_ZN0,0,0,0
Js7aIhIuS1A,0,0,0
nDG6AXKLQgU,0,0,0
yhzTJ3Q_2KA,0,0,0
yBC0A2dAdkk,0,0,0
P6EC5amOtvw,0,0,0
Z8tRM0TaiaY,0,0,0
Bo82v-CQzjs,0,0,0
nTIF0fO87Ys,0,0,0
EpmSoNqnRqE,0,0,0
fx_MMVu-wAI,0,0,0
MvMLNTrBZ5A,0,0,0
HF3jAxH1WIg,0,0,0
hofDwVkJfT0,0,0,0
-6d1Z-p58Ok,0,0,0
ZzWIaF3IVLw,0,0,0
VSZFJAwCOSM,0,0,0
SA78g3hgw_A,0,0,0
ksHaOU7Kt74,0,0,0
aLs95fNKAr4,0,0,0
v2mmyG9nTNY,0,0,0
4_9-clpBZAA,0,0,0
f8VgsfTRVZg,0,0,0
OvjEl_0KUoE,0,0,0
PTJ1oIKd-5g,0,0,0
lvm-Tc-l6xY,0,0,0
MfL51n5uSgU,0,0,0
dmWgkcXnp3s,0,0,0
joC-1ozWn4g,0,0,0
gV1Sw7aSg5s,0,0,0
YSwpuGIcbMs,0,0,0
LW2x1fz8FDU,0,0,0
Rp5fXhcEYhw,0,0,0
CAX1_gf_2f4,0,0,0
23ILL-m8NLs,0,0,0
L7HZ6IzlRNg,0,0,0
JO-aTkrF9fA,0,0,0
zgJRP1hUMSQ,0,0,0
bHz1JJPk7_k,0,0,0
XfGxev767Ho,0,0,0
mtZpN3jm2bo,0,0,0
iGJ3TuxAGTM,0,0,0
S6tW0po5cd0,0,0,0
pSdkCgaSpY8,0,0,0
sTRjxJ_9B4s,0,0,0
1rDTRnOUuPc,0,0,0
ozAPUnRe-B8,0,0,0
wD9lqcEvhgw,0,0,0
nrNVsAnmhqg,0,0,0
DvwI8ZemN78,0,0,0
Jst0fPlwu3A,0,0,0
a9-1fVA7U_8,0,0,0
CptTcOYWfcY,0,0,0
q58k4WE_1bg,0,0,0
i1FcM_9uzGk,0,0,0
BMJal4_Jyx4,0,0,0
apUdzXjp7SQ,0,0,0
VKuOAN7Mwsw,0,0,0
YWzVVexJxkY,0,0,0
gptvonTBNz0,0,0,0
_9OiqEBivOw,0,0,0
oyB55GkNZjg,0,0,0
fjTlH59SU_o,0,0,0
BIvwtnPDipg,0,0,0
qre07PCg_W0,0,0,0
6bP5nOtqGZ8,0,0,0
AVGPPj3c-b0,0,0,0
btvzEH6aPU0,0,0,0
5rlioZwzOoE,0,0,0
1XVs8YSHS64,0,0,0
TCeM1ifmBH4,0,0,0
urxd9p2TeNQ,0,0,0
sKFn4g-g098,0,0,0
bW1YWWKV5eQ,0,0,0
_-_NfNLLPUY,0,0,0
2kk1AjUTMKI,0,0,0
zv_XCSIlf0I,0,0,0
zQHvQxP2gwk,0,0,0
W6ZlExI1Yrw,0,0,0
81oKxvD3Y5M,0,0,0
l8FgrLYgvJU,0,0,0
t6sYBtDaYyA,0,0,0
UcgojreNpGY,0,0,0
2NXYIfHnKS0,0,0,0
pS06Oax2Jas,0,0,0
D0vcYrWsmb0,0,0,0
S0V6aemmdaY,0,0,0
NykifKTWxqs,0,0,0
Rz-79kB5W6U,0,0,0
dB9xrZwPfAw,0,0,0
xGaFFipKHk4,0,0,0
v8DBDvU4v4Q,0,0,0
sH0SwSsKS3g,0,0,0
Gov6lYBEPBg,0,0,0
brYapY9qKA4,0,0,0
ZvxHyYZzNqE,0,0,0
kwW9XFROSis,0,0,0
D728n5siT2g,0,0,0
exjs7zwENig,0,0,0
h3ZBhgAi8SU,0,0,0
mT_pRro6B38,0,0,0
qRkg1ROd_Hg,0,0,0
h5HvB2tun4Y,0,0,0
fBg1h-rnpIw,0,0,0
m0Ev68n4qZk,0,0,0
O6w63JKzcnI,0,0,0
iI8upcCsuK0,0,0,0
26KfQBXGHjw,0,0,0
rLvZAe6Dqv8,0,0,0
HoxQ7aAcVxE,0,0,0
qhWeTnkS05U,0,0,0
kdhFonY_U9M,0,0,0
CjrzjJ76mys,0,0,0
A_jWoKxryVk,0,0,0
QdPrDvufrZo,0,0,0
eIDN1VwRziI,0,0,0
CZ7-YVIFrBs,0,0,0
8WROAVdvgC8,0,0,0
ggQrvLF1Q4k,0,0,0
A2Jgvjv3Er8,0,0,0
7b7gRb_CExc,0,0,0
7D4XwWBi3qw,0,0,0
tIS9n3karyg,0,0,0
fhjrkzUSTf4,0,0,0
hEo5d6RZtLc,0,0,0
KrPTd2WTJlo,0,0,0
dhufs1YJiKg,0,0,0
Pwe3pjbOVas,0,0,0
iAgf9aWOhFM,0,0,0
qeZnkJu7Mqc,0,0,0
AP4qTHti3NA,0,0,0
sphIIsNA2EY,0,0,0
hxM0yNOnOPQ,0,0,0
sZPrqIJLFiM,0,0,0
ojRnTUSTZ14,0,0,0
JY3UXUTf1lA,0,0,0
M2-t1yPt_Kk,0,0,0
xJZ-Y2cfCY0,0,0,0
qw67u_GFn6k,0,0,0
Vak8kuYmxig,0,0,0
04rjNrZe9L8,0,0,0
6VkDeJuCnuo,0,0,0
hIqlOdXKoW4,0,0,0
wcFgxmfac4E,0,0,0
SBt2G8PDpGM,0,0,0
ChjJi3WLk4g,0,0,0
QN28oWiohFs,0,0,0
FrBA14llVLs,0,0,0
2Kmmzg65nTY,0,0,0
NaowzREhCBA,0,0,0
yipVycOHv84,0,0,0
2LbKewmoPYE,0,0,0
qDDY_WZY3j0,0,0,0
87kHYz0qsLU,0,0,0
7NdbqsiwFKw,0,0,0
VJu7qJRYqAc,0,0,0
xjKhHSmalWM,0,0,0
6rgRHjMt-No,0,0,0
Om_e_8p_DWg,0,0,0
DUf-cjAt3vI,0,0,0
_ozPN-TgPbg,0,0,0
6PuitXuzrE0,0,0,0
DrvT2Pt9zqc,0,0,0
vUKwg6LJpKI,0,0,0
P9Z4sH_Zjcs,0,0,0
LUe9p-W-xe0,0,0,0
_I3AFgW2bOY,0,0,0
vq1Cp893UwQ,0,0,0
rqof-GozfOk,0,0,0
Nk-4mQGod7M,0,0,0
EkTLYxSzP9w,0,0,0
MUuNxCftgAo,0,0,0
Dhs2cFzsRR8,0,0,0
PBuWH--B1cQ,0,0,0
mIVu47jJMek,0,0,0
YJ3gR4V8qck,0,0,0
5VZ-xg-iCU0,0,0,0
1u75kEFZE_c,0,0,0
XmQSVx-hWo0,0,0,0
C8MuUDLZRqw,0,0,0
foqOuB6-ods,0,0,0
ESsG2ilidCI,0,0,0
P0-rcBUmtV4,0,0,0
A5fwoL64Rsk,0,0,0
gOgTEJcF0mk,0,0,0
2An3pAyDcbM,0,0,0
yRHPNDYgEwU,0,0,0
4Ygmiqt32oM,0,0,0
g32U-igZ8Zg,0,0,0
-hZbzxAx9iA,0,0,0
4lP0sAFzoB0,0,0,0
FdjQjE6bD_E,0,0,0
sCVrLhHwLBk,0,0,0
xM7yAoGHhnQ,0,0,0
wCHZ07t1APo,0,0,0
ZgIDMbjFqOg,0,0,0
SW2Hg2NVBWM,0,0,0
RGD9UP0qKdc,0,0,0
q9iOfM0IRCg,0,0,0
NpWKaeHg_3Q,0,0,0
q69oA9yZAXM,0,0,0
DBySQYEbyDU,0,0,0
uDGhIX8Z490,0,0,0
A0AcK6cBO-8,0,0,0
uYd5w3GQU9k,0,0,0
VA5sGps4rWY,0,0,0
q0v9IcZRfhY,0,0,0
AbvJ2hjTpo8,0,0,0
a1FbXk9vxs4,0,0,0
2KToNpuCGzs,0,0,0
XjrQwt3vjdk,0,0,0
POVNYKLqOv8,0,0,0
NSn6mvohH_M,0,0,0
UdwwDXhiPHA,0,0,0
VWcnjguKMeY,0,0,0
51_-TtQFxgc,0,0,0
wpWhNzGxLdM,0,0,0
oTC-PkeNufw,0,0,0
KZ2BO_en19A,0,0,0
CuEh6hdvweg,0,0,0
8HWSQ6sU7ZE,0,0,0
j799LRuKk2U,0,0,0
FbhWVoxpk7M,0,0,0
CUhep1ZhwFQ,0,0,0
IiXAxFQaF8w,0,0,0
P-xWY4n9nAA,0,0,0
H6iGLlptPpw,0,0,0
9n7MQEeZOyY,0,0,0
lEYlJrg4HUc,0,0,0
t8AxvM1JVDM,0,0,0
axJs6kybldQ,0,0,0
bREWN6eCB4A,0,0,0
uk3v6tx7b9Y,0,0,0
m0KGfR4rZJE,0,0,0
NdNWzAV-a60,0,0,0
5wVpVNLwxSA,0,0,0
sAS-TVWWtTY,0,0,0
J1VhlBdCByY,0,0,0
0nSdV9DJwow,0,0,0
3DE95DFSPv4,0,0,0
uwtnFTWs4zk,0,0,0
DYIi34XeXDw,0,0,0
zMidRlNWGFM,0,0,0
o3Oa9wmMP9o,0,0,0
KJokymeZ5fg,0,0,0
uTuMzurqMME,0,0,0
IDgCTvkPjx8,0,0,0
TqFKKHQfdCc,0,0,0
9EnZ42PI86s,0,0,0
ATSDoVfhoBI,0,0,0
Fm5BUiNMWSU,0,0,0
lATWM5cZAzg,0,0,0
WsJUrcwPuL0,0,0,0
VztEUpWFVqA,0,0,0
9yMIaUe8UOM,0,0,0
Zzq2b4iQBKs,0,0,0
t9k1SlmKFno,0,0,0
D4hdYP6O0S8,0,0,0
jQUxYiSOtAQ,0,0,0
3KRdRku5gvA,0,0,0
-q2IoOR3pz4,0,0,0
MQwoxnNUF2Y,0,0,0
ZYu6XsHlENM,0,0,0
ClHF3pScad8,0,0,0
IHmool0Z_4A,0,0,0
YxEWjfqPiTk,0,0,0
J4d_nLGfPlw,0,0,0
UhzUbWETeGY,0,0,0
qwBC2HH5jWY,0,0,0
TtsZlftn3GE,0,0,0
LgCDPlIZwmw,0,0,0
3WAZtSUQLIU,0,0,0
yKfMvKCwK-0,0,0,0
e-cgENjq-5A,0,0,0
TY-PXJth1-M,0,0,0
4_IvnxctdEk,0,0,0
RvcMyH7Po7o,0,0,0
9FxrhNKJX40,0,0,0
fSQCj1hJnxk,0,0,0
8Cfg_gGzJgY,0,0,0
AuExcjCGMJ0,0,0,0
x8FmMu4n38o,0,0,0
SAkxozD02qY,0,0,0
sBDGs2erHz8,0,0,0
QC8-3K-6MYw,0,0,0
vI5t4eEarkk,0,0,0
0d6XfYqVk14,0,0,0
-GcOm2DaD20,0,0,0
j_DKy_xCHps,0,0,0
LVN0tJ3ulas,0,0,0
X4_cKikJM9c,0,0,0
5lI2hCjWH6E,0,0,0
7UGFCDBcf1w,0,0,0
KYOxZlAJ5bQ,0,0,0
qS0Hg8q3T6k,0,0,0
1li1KZjdoJ4,0,0,0
-lJCXAlZAe0,0,0,0
-DNUgid1yik,0,0,0
YGrLeNtmYqg,0,0,0
abV2I3VV704,0,0,0
gH2vbT19QYM,0,0,0
00RVLaKUzcI,0,0,0
OuRNl9VnRBw,0,0,0
LP4dvLjrVCE,0,0,0
kJ6B1zVKCXc,0,0,0
Bji8OWzEmoE,0,0,0
T9cWlka72sM,0,0,0
G0dRdDqLha0,0,0,0
yB-iDXPVR9k,0,0,0
V4krGxLWD8Y,0,0,0
kQz8xNJ_AZU,0,0,0
uXpb9greH74,0,0,0
WemRXmR0sYM,0,0,0
vlmJ7JPmiBY,0,0,0
tekSW6ekR1o,0,0,0
lOEkybM1OVI,0,0,0
j6exvKT_RkM,0,0,0
waYJhHWj3iA,0,0,0
PB3Tbm_4tp8,0,0,0
zXQr9ppMzSQ,0,0,0
vDHmPRlNVaQ,0,0,0
Ena3q5yMaUs,0,0,0
1T6MRWydVog,0,0,0
JWtWmLE5Ns4,0,0,0
uRQ1hPfIWUA,0,0,0
fE5Kxc8oiPg,0,0,0
kVEZngZxC0Q,0,0,0
_oTrD1-p1Tw,0,0,0
95cPfaGvGdI,0,0,0
bfR18Mqqbxk,0,0,0
Jl_tJCXHBxw,0,0,0
lqRhbxZqPus,0,0,0
XjJbLXBPf84,0,0,0
C2Ic0QDQ1ug,0,0,0
dShr9wNhmRk,0,0,0
zrV0FCbv0WM,0,0,0
AnXO5ycu_9Y,0,0,0
QfKlvulQ2dA,0,0,0
aT6mFhoZS4E,0,0,0
gnSYFkizVXk,0,0,0
nWub1_961b0,0,0,0
xp7F-KgRmKo,0,0,0
NPoZRm8e3dI,0,0,0
qQ2wZHFZ81g,0,0,0
6AQMx3em1wQ,0,0,0
bstI2CCMhug,0,0,0
LnWyJX4WGV4,0,0,0
vv5mIbwBhKg,0,0,0
cFWfDwh8L58,0,0,0
TBnBWF5qhSk,0,0,0
h5ykol0ShrA,0,0,0
w2atPClWkt4,0,0,0
pUsLUhiUR_k,0,0,0
rhDrsej92Is,0,0,0
w46jhpYGeKc,0,0,0
DIUjAKeL_hA,0,0,0
VtYWavLoZyI,0,0,0
Us0WZHowcOw,0,0,0
C92A_wlcZTk,0,0,0
9RSxZh6d2mQ,0,0,0
Al0X79cbxjg,0,0,0
kXmMb4H4UUg,0,0,0
TFKoWak1W8c,0,0,0
ONAyHnzPTS0,0,0,0
oa_vRrJKn0I,0,0,0
4XdkQzkWRR4,0,0,0
k9rwYsto_ms,0,0,0
los0jDQ1JgQ,0,0,0
eA8lP_ey2us,0,0,0
4tNSlxqrcLU,0,0,0
e0MJi_f3oyQ,0,0,0
glAcnFwAPHo,0,0,0
_rY3HDjc4pg,0,0,0
qfoE9mzi6uY,0,0,0
ig-D_ojEzAc,0,0,0
DSp3J_vFO3s,0,0,0
Br_xJrO8ZOg,0,0,0
Rsr0FhjGATU,0,0,0
Nw9q3sK_szM,0,0,0
ufPiGudO8eM,0,0,0
WqNI_tnwK1I,0,0,0
yKSjWuPvhuc,0,0,0
f02_px8Pjm4,0,0,0
Bg14LKTUfCg,0,0,0
JgBStkx66p8,0,0,0
PleLyl-RBK4,0,0,0
lLGbhA7xnvU,0,0,0
FFH8n2NmPR8,0,0,0
U5ncjwIO0bQ,0,0,0
DbaiiUWxSrc,0,0,0
oRWpkW_nwsQ,0,0,0
Jkt6aje8RZM,0,0,0
D3PM2WZotDA,0,0,0
tRIhAx4qSAU,0,0,0
xMtpWV-uCqk,0,0,0
u9q7V5E6uHA,0,0,0
7lka80ZAays,0,0,0
8BL3uJlutg0,0,0,0
pEMMBceYyMw,0,0,0
GFgOrBG-jh4,0,0,0
7TsrsU0I6KI,0,0,0
Ix5Dnud1bl0,0,0,0
mhdQUSXitLU,0,0,0
xH746HwUlbQ,0,0,0
uC8iNb9PXnA,0,0,0
u7Ww6oPbfng,0,0,0
r9Pv0RW8Wuo,0,0,0
kFFsm7Wq5kA,0,0,0
BIarUjm4U-0,0,0,0
dgF7jNzyhnU,0,0,0
mtyULaM6RfQ,0,0,0
dpLIXO9A6F4,0,0,0
mypbVCx-6vs,0,0,0
pWpBG91a6Yo,0,0,0
YvTs4on5aVM,0,0,0
7QKr1oy4Ykc,0,0,0
WspH9IcOPh4,0,0,0
Vtjvy3qSj44,0,0,0
MPY9EmLFaR0,0,0,0
ll0lufTkGq4,0,0,0
AAP-TdYybUM,0,0,0
LfNlhP-oUS4,0,0,0
mMnnWRjlCFg,0,0,0
DQTzWfE6mZg,0,0,0
xC0c4fm1KRE,0,0,0
RJbMj465JVE,0,0,0
6k3tbPQbh10,0,0,0
y0pbhp3dsfU,0,0,0
dYRw37yGQ6s,0,0,0
M01Q74AuaEg,0,0,0
P2f-Z-Rzlto,0,0,0
Z71zWskGbBw,0,0,0
0D9tN9qchK4,0,0,0
G650mfq9sTI,0,0,0
YCttXNa4Vtk,0,0,0
CETKSKaCIrQ,0,0,0
HMd102XnZxI,0,0,0
KT_u4x2uQqY,0,0,0
5doGR_RqDoc,0,0,0
CXxKfJQqDXY,0,0,0
o5CAtb5DSv0,0,0,0
y8d8nbztJ-o,0,0,0
hITWXNGrmXc,0,0,0
vjJZNYOaiBw,0,0,0
eorlL096aos,0,0,0
4hLBLGsD3XQ,0,0,0
Gk1jUmbpy4E,0,0,0
dQQTPB7QdEQ,0,0,0
IExcg8ZxLuA,0,0,0
bpLhzOxg4Tw,0,0,0
pe4dwAGhOcU,0,0,0
PAyLqMFGCg4,0,0,0
MX2hVwEIqCM,0,0,0
s75DV2B2Ufk,0,0,0
NeUPORgjeLg,0,0,0
4BCc6CAhrZU,0,0,0
i85qlXOTMYk,0,0,0
AqccGzYs_y0,0,0,0
T1FOhA3lIoQ,0,0,0
rtvcC7-jt4g,0,0,0
9ZZME6Ab7Rs,0,0,0
IS_r_SPdxe0,0,0,0
mik5r9HUUqE,0,0,0
owqMDXZpc60,0,0,0
i2m6eZKgtZU,0,0,0
CGE60hhkxFo,0,0,0
eLq8nzquYsA,0,0,0
u-UhctU4Y18,0,0,0
8Aup2uL1W38,0,0,0
